video-name,f-init,n-frames,video-frames,sentences
v_nOm1JLcBD30,26,5274,5351,A small group of people are seen riding around bumper cars and crashing into one another.
v_Nosx28FNB5E,492,1696,2186,People start to play a game of pool.
v_NouHsmaE-xA,0,1506,1505,People are in a rodeo arena while a man on a horse prepares a rope with a loop.
v_NoVa1C5KBno,1520,148040,151850,A young teenaged boy is standing outside of the house with a tennis ball and racket.
v_nOvrsb0XyGk,0,4062,4061,We see a number of men throwing darts and a woman keeping score.
v_NOxiMgQMeuk,0,130800,130717,A woman is shown with a paintbrush and a piece of canvas.
v_nOxKfRwdf2w,0,3109,6832,People are dancing on a stage.
v_NOXPH0_y4Ww,0,208780,208797,"a little girl is standing in a kitchen and starts squeeze a lemon into a water bowl, a person is standing by her side."
v_Np43Q2E8GCE,2,464,465,Two women and a man are walking in the hallway looking at the carpets on display.
v_NpfdyZntPbg,1300,4903,6670,A man wipes the bottom of a ski.
v_NpKBAtQ5M6I,0,5208,5205,An older man with a long ponytail and a pair of glasses is outside kneeling near a bike.
v_NpsOCOnQS6c,0,1473,1472,A man spraying a fence grey using a powerful spray gun.
v_nPTq63WtemI,0,215,214,An older man is seen kneeling in the middle of a gym with several people around him.
v_p8C7govzEPw,215,3589,3920,A close up of a clock is shown followed by a person making and pouring out coffee as well as the outside of a building.
v_p8h3G0Tblqc,0,2547,2546,A man introduces the basketball concepts of the video to the camera.
v_P8M00PRbI3c,0,6167,6165,A female news reporter is talking in a news room.
v_p8tlnMtsTf8,0,2776,2951,A helicopter is seen driving over an ocean where people are seen surfing.
v_p8uTRV3u3JM,0,2396,2382,"Two groups of men wearing uniforms, one with dark shirts and one with white shirts, are playing on an indoor volleyball court."
v_p8_hwwgyoZE,0,159150,159119,A man and woman are on a stage together.
v_P9I3zxNUu74,0,5143,5140,A man with two children are seen speaking to the camera with one throwing his hands up and leading into them moving quickly.
v_p9iE8iemCMs,302,3391,4035,A person is holding a flute.
v_P9jIpcRGeOk,0,1966,1965,Several people are shown in images gathered outside a building.
v_p9JNte3VMKQ,0,6537,6531,A man is seen speaking to the camera while holding a knife in his hands and begins sharpening the knife along a board.
v_p9yq0kAqGU4,0,4242,4241,Men pull a rope in a game of tug of war.
v_pA5W1NYnmyY,27,2532,2751,A man is seen standing on a ladder and speaking to the camera.
v_pA8QJ2ZoeBM,0,741,1022,A woman is working out on an elliptical machine.
v_pAAGm-KEFW0,0,4651,5139,There is a boy sitting on the bed showing off his sunburn and putting cream on it.
v_padyJHC5Y5Y,0,3568,3564,A woman is seen brushing wet hair and rubbing lotion all throughout her hair.
v_PAF5AIQNXhs,0,2061,2060,"A baby is seated in a swing, rocking gently."
v_PAhJqXTzCOU,0,220860,236174,A man wearing a green cap sits in a car holding a coffee cup talking.
v_Paj9y9YMSg0,0,1864,2287,People are riding horses in a field.
v_pajUG7Y6Gtk,36,1711,1827,Three people are seen standing on a sandy field and lead into one scoring a goal.
v_TbFqsEFrCB4,49,4798,4945,A man is seen speaking to the camera in front of a large pool while using his hands with enthusiasm.
v_Tbo7I63oIms,200,5381,5723,"A person ski over a ski rail and spins in the air, then land stand on the snow."
v_tbOIyG1RCUI,0,407,413,A blindfolded man wearing boxing gloves is seen hitting a punching bag while many watch him on the sides.
v_tB_B3HVdO2I,0,9470,9509,A boy is swinging across monkey bars in a park.
v_Tc8L-74Ilck,3500,220540,233273,A man is seen standing at the bottom of a hole while a man records him.
v_TCcopbAANQ0,0,2464,4737,A person is assembling a bike on a white cloth.
v_Tcf9sOzU-7M,0,6729,6727,Several different intros eventually leads into two men pointing on a field and getting ready for paintball.
v_TCFDMNSYTVw,0,5821,5820,"Two people are skiing, holding a rope."
v_TcGhRsPTTRE,0,3607,3657,A man is seen walking around an area pointing to himself and speaking to the camera.
v_tCkHrK6mRME,108,2901,3099,A video leads into several clips of a man performing tricks with a dog.
v_TcxOTZ4xnQ4,184,1004,1187,A girl demonstrates several gymnastic and tumbler moves in a living room and  on a green lawn with a line of residential houses as a backdrop.
v_tD-wp39rjnE,0,846,844,A man holding a javelin runs down a track.
v_tD30qafrkhM,0,4052,2989,A man and woman are having sex and kissing inside a shower.
v_TdAfqkmTrf0,0,869,1448,Players are running around playing lacrosse on a field of grass.
v_TdFvHyfq97o,0,1481,1479,A man is standing outside in a field of grass that is relatively low.
v_tDG8VoRQTuM,833,4377,5198,There are two people talking about stilts used by stunt men.
v_tdHQb9Uwc4A,0,186360,186318,Two men are standing on an indoor gym and in sync they both start jumping on their metal bouncy stits and they both do a backflip.
v_TDWbRqIEcts,0,3820,3819,We see a man in a room in front of a bookshelf with a cookie.
v_TDwSu2nfSXw,0,3379,3394,A boy dancing on the front of a book with describing credits.
v_TdZOfBHjU5g,730,5947,6954,There's a person wearing blue latex gloves polishing a hexagonal wooden table to demonstrate French polishing technique.
v_Te1d8H4VWYw,11,435,457,A small group of people are seen swimming around a pool grabbing a ball and throwing it back and fourth.
v_tEAEFVJGGG0,0,4422,4420,The credits of the clip are shown.
v_TEaugXCX1m4,0,4499,4498,A lighthouse is shown on the beach before we see a man running with a surf board.
v_teDceMxV9PA,0,3314,3379,A reporter reports on a story about amputees and non amputees using replacement limbs with advanced technology or as leg extenders and performance enhancers for non amputees.
v_teemFjum3oU,21,2075,2172,A small child is seen sitting on top of a slide while looking over to another child playing.
v_TEkIJQljABs,0,1702,1701,A small child seated at a table eats ice cream with a spoon while people walk by in the background.
v_tEnhhhWqnWQ,0,4515,4514,A woman does a dance with a hulahoop.
v_tES39s-LJsQ,0,2501,2500,"The name Seppe Smits appears on screen followed by ""Snow Boarding 2400 Hours A Day""."
v_tETVZtWqdDs,0,2792,2790,woman is in the news talking to the camera about a hand sunscreen.
v_TexMXN2yegk,0,3429,3428,A man is carving a pumpkin.
v_teZ99ahe1zY,0,1138,1222,Various people are shown riding around on horses holding sticks in the air and riding around one another.
v_TF591ByrGYk,0,1547,1546,A young male gymnast is is an arena standing on a mat preparing to do his routine.
v_TFdv2VQ8-Hg,0,3866,3864,A group of people gather on a tarmac.
v_TfFVoogTDJY,0,1804,1801,"The bikers are biking on the ramp, while on the starting line the group of bikers are  in positioned."
v_7rvrBulkd5c,0,2939,2936,An exercise instructor is explaining the step.
v_7S7THbo8uds,5,1168,1165,Two men are seen holding each other's arms and leads into the men performing an arm wrestling match.
v_7Sfl-Fmr_3E,53,1575,1777,A man is shown working on a fence in the backyard.
v_7t666Y8cLGk,0,874,869,A lady uses a Shisha pipe while sitting.
v_7tdlcmbuLOA,0,5998,6118,A man is seen speaking to the camera that leads into several clips of people wake boarding.
v_7TgvbmIn03A,0,3663,3661,"A black screen appears with white words that read ""GoPro Hero3+Black Making everyday tasks fun 'Mowing The Lawn' Resolution: 1080p superwide."
v_7ToBC5eGg38,0,130,135,A young woman is seen standing on a court wearing a hat and holding a tennis racket.
v_7TOw39_59xo,0,3282,3381,A close up of several cars are seen that leads into a person cleaning the cars.
v_7uE2pMuAM8I,0,1772,1770,A person polish a shoe with a wrapped finger.
v_7uhJ_0oKV6s,0,1855,1829,Two people are standing in front of a street performance.
v_7uk4sqUBhks,0,5429,5566,This video is a tutorial showing people how to ski correctly.
v_7univ6G4RXA,0,72750,83573,We see a boy brushing his teeth and dancing in the bathroom.
v_7UrJuhFvlQ4,0,90530,90899,A leaf blower is shown blowing a large pile of leaves across a green lawn in front of residential houses.
v_7uumfT4aGLU,0,1309,1307,A male gymnast is in an arena full of people and grabs two bars to begin his routine.
v_7V1ZHZRHFrg,7280,88360,103928,"A treadmill is shown, then a woman, using the treadmill in the living room is shown, she is wearing blue top and black shorts."
v_7VbXyfF3kEw,0,4125,4123,Two women wearing matching outfits are on their microphones and kind of half watching a boy play with a rubix cube.
v_7vECSCWxbDk,125,3816,4168,A man plugs a cable into his guitar.
v_7VvcQNSAd24,730,47260,48943,A man is seen standing in front of a mirror holding a razor.
v_7VWp-Dfvqkg,27,2642,2795,A man is seen speaking into a microphone with another man on stage.
v_7vXt9RxeXWY,107,2028,2385,A man is kneeling down on a blue mat.
v_7wBrvMGZROQ,0,148,147,A man is working out on bars.
v_7WfF6FrZEuU,0,35110,36101,A woman is seen smiling and speaking to the camera.
v_7wyt_-SoudU,0,3315,3312,man is welding a machine in a dark room.
v_7x5oY2Myd7I,0,6266,6265,A team is playing ice hockey in front of a crowded stadium.
v_7XGimCWcafc,0,6493,6690,A large off-roading truck drives by along a dirt track next to a body of water and comes to a stop.
v_7Xl0K-revJc,0,4089,4085,A man teaches the proper way to get a mouthpiece on a saxophone.
v_7xLL5okHSIU,0,3821,3819,A intro begins and shows a man holding a shovel and talking to the camera.
v_7yg2zbiTJJ4,0,1925,1923,A woman's hand picks up a stuffed animal surrounded by gifts.
v_7yndv2xOmn0,0,3178,3177,A person is putting black icing on a cake.
v_7YOV0kZQIAo,0,2528,2526,A man plays a saxophone while facing the camera.
v_7Zd7KlliqQw,0,3149,3148,A man is seen moving around in slow motion while the camera captures him from several angles.
v_7ZX3NHDmMZY,0,5475,5472,People are in a swimming pool playing water polo.
v_7_5VT6QCqNI,92,4511,4601,A man is talking to the camera while styling a woman's hair.
v_Bg_CMSihJl0,57,313,573,A woman with glasses on is knitting.
v_bH7ORYDcI7A,428,4331,4757,A black and white dog is standing near the main door of a house as he listens to the sound of helicopter.
v_BH9zsAu6OMQ,0,3401,3400,A woman stands on a track.
v_bhAVJ2uUw0U,0,1915,1914,A person is seen wiping off the face of a baby with a rag while the baby sticks it's tongue out.
v_Bhc8INrOToY,0,5721,5865,A man is seen speaking to the camera and leads into clips of them skiing.
v_BHQasKzBDQU,2370,92350,94753,two women are standing no a table arm wrestling in the middle of stage.
v_bhRHD3bBNZY,0,188780,188761,A woman stands in a room holding a hula hoop.
v_BhxKjirVF4Y,255,2931,3184,A woman dressed in gym clothes is doing a tutorial on spinning in a gym.
v_bHxWHW2PGy4,0,4626,4623,The white water polo team huddles together.
v_Bhz-WgJH8R0,0,1058,1056,A group of skiers are riding down a hill.
v_Bi3vlu17qp8,0,853,843,A person in a black shirt gets hit by a ball.
v_biAQgXDFskw,28,2721,2803,A man and woman are seen standing in the middle of a floor with a woman speaking to the camera and leading into her dancing with the man.
v_BII4aKnegaU,31,2915,3185,A small group of people are seen taking a spin class together that leads into a man speaking to the camera.
v_BiIIco4EC2U,0,180070,180088,A blindfolded man is seen sitting at a table with a timer coming on next to him attempting to solve a rubix cube.
v_BIJK3xcjiKE,47,4541,4794,Several clips are shown of people playing soccer in front of a large stadium.
v_BIL1t2eQrDU,0,151350,151301,A man is shown talking to a camera followed by him and another woman standing near a volleyball net.
v_BiZF6o-AU64,0,4222,4219,"A graphic plays that says ""StuntsAmazing"" with a link to their facebook page."
v_bi_xkH87Rnw,0,2628,2626,People watch a gymnast perform her routine.
v_BJ-1HVacaF4,0,5660,5658,The video starts with a logo of the cathedrals of light.
v_bJ1vEQKX-hE,0,4981,5161,A man completes a large set of push-ups and then introduces the concepts of dodgeball.
v_bj4nkWPdqIY,0,5690,5743,A close up of a track is shown followed by a woman walking slowly away.
v_bJahexpTlr8,0,5215,5213,A man in a silver jacket is fixing a spoke on the tire of his bicycle.
v_BJGACTBaU_Y,0,13850,14537,A man is seen walking closer to a pinata while a large group of people stand around him.
v_bJkemB0CcKo,0,110130,110158,A man talks to the camera smiling and transitions to him holding a pan and spreading butter into it.
v_BJM1rUjXvkQ,0,6693,6691,"The candied fruits are in the bowl, then the woman pour liqueur in it and mixed them."
v_bjtjeUcoxkg,203,2571,2903,A man speaks to a camera.
v_XXIDYn4H_1A,0,2356,2355,A scoreboard and large video screen are shown.
v_XxM72xEvsjE,12,2404,2513,A man and young child are seen pushing a lawn mower across the yard while the boy smiles to the camera.
v_XxMzH75Bhr8,0,157460,157414,A large group of men are seen running around an indoor field when one scores a goal and the audience cheers.
v_xXRKrdnuZBQ,0,2404,2402,A man is seen speaking to the camera and leads into clips of him hitting a ball around with a stick.
v_xxXspvK4tEY,0,95760,95791,"An elderly woman is sitting on the couch with a young girl, showing her how to thread yard onto a knitting hook."
v_XxyTLG8B-Ns,0,4325,4321,A man is talking to the camera as he gets ready to ride the bumper cars.
v_xYM6h31PrM0,0,3331,3450,A gymnast is seen standing before a beam raising her arms up and others watching on the side.
v_xYt__nSK8NA,0,1408,1403,A young woman is seen looking to the camera smoking a cigarette and laughing to the camera.
v_xYuqZ_RrCC0,0,3068,3066,A man combs his beard in front of a mirror in his bathroom.
v_xYW64moSLKg,0,3643,3601,A woman is under water and she gracefully come up from underneath.
v_xywGFiZ0hqs,0,88820,89665,In introduction with show title and website is seen.
v_xyZ87TEcDSI,4110,59070,63220,A few people go surfing on waves.
v_XyZoiuga6vw,0,1129,1483,A man in blue stands in an auditorium.
v_XZ1IuZjsk8A,0,1879,1878,A woman is pouring shots of alcohol into a glass of ice.
v_XzbvKQ-o5Ow,0,1329,1328,A large group of people are seen sitting around a gym when a girl runs in and performs a routine on the uneven bars.
v_XZCmkuDKltY,0,730,729,A man is seen sitting before a table with a rubix cube on it and his hands on a platform.
v_xZdCmghMcvU,0,4271,4270,A woman stands by watching a chef removing leaves from a piece of lettuce.
v_xZEl3yh0Cos,0,4769,4765,A man wearing sunglasses is talking to the camera.
v_XzNMQl0EdEo,0,4119,4201,"A lone man in a room with a green screen backdrop performs a break dancing move on a patch of hardwood floors, using his back to spin."
v_xzoquwJYEZw,0,2698,2697,man is standing in a wooden court talking to the camera.
v_xZOzVaTezm8,0,80970,80980,A person in a green jacket walks around on the snow.
v_XztphLXwZjU,0,3174,3173,"A man is indoors, quickly placing wood tiles onto a floor as the camera plays extremely fast."
