video-name,f-init,n-frames,video-frames,sentences
v_lp_Rwbp8S1k,2120,434,5107, He picks up a large shovel full of snow and tosses it next to him.
v_lp_Rwbp8S1k,2120,2988,5107, He continues shoveling the driveway.
v_lq-8Y-YLcNI,0,410,1077,women are walking on a lakeside and are putting their shoes and harness.
v_lq-8Y-YLcNI,410,318,1077, women are climbing a rock wall attached to an harness.
v_lq-8Y-YLcNI,728,350,1077, woman is going down and when is in the floor shake hands with he other woman.
v_LQAFcEvifrU,0,1107,6147,A camera pans around the inside of a car looking out showing other cars driving around.
v_LQAFcEvifrU,891,2491,6147, The car begins moving while looking around the sandy area and showing people inside the car.
v_LQAFcEvifrU,3414,2737,6147, The camera leads into shots of people riding around on camels and leads into shots of people riding on the camels.
v_LqBp5qgcwLY,0,687,3271,Several shots of a city are shown as well as people walking around and speaking to one another.
v_LqBp5qgcwLY,769,1669,3271, People are then seen paving along walls as well as handing out pamphlets and speaking to one another.
v_LqBp5qgcwLY,2013,1096,3271, The people touch the materials on the walls and ends by speaking to the camera.
v_lQP65cm11FA,231,216,2888,A person puts on safety glasses and walks through a gate into a courtyard.
v_lQP65cm11FA,476,303,2888, The person blows the leaves from a driveway using an electric blower.
v_lQP65cm11FA,794,433,2888, The person blows the leaves from a grass area using the blower.
v_lQP65cm11FA,1242,1531,2888, The blower is seen up close with different attachments and settings featured.
v_lQq_JPRFEMw,0,5150,5147,People are playing a game of lacrosse on a field.
v_lQq_JPRFEMw,1184,128,5147, The teams line up and shake hands.
v_lQq_JPRFEMw,2858,206,5147, A woman in a blue coat is talking to the camera.
v_lQq_JPRFEMw,4609,77,5147, A man in a tan suit is talking into a microphone.
v_Lr-FutvMXoA,1080,26170,43228,A person is pole volting over a beam followed by several more clips of people jumping.
v_Lr-FutvMXoA,11460,28990,43228, More people are shown using the bar to pole volt over a beam.
v_Lr0Vm9zBXKE,0,4634,4632,snowy mountain range is shown and people are doing snowboarding.
v_Lr0Vm9zBXKE,1552,417,4632, helicopter is in the air landing in a mountain leaving people in the top of the mountain.
v_Lr0Vm9zBXKE,2201,208,4632, people are inside the helicopter talking between them.
v_Lr0Vm9zBXKE,2410,1760,4632, people start going down the slope snowboarding in the mountain.
v_Lr0Vm9zBXKE,4194,440,4632, peolpe inside the helicopter are talking and puting the winter clothes and talking to the camera.
v_lrM8LSnXmSw,0,760,2265,A woman is seen speaking to the camera while standing in front of a board.
v_lrM8LSnXmSw,601,1055,2265, She begins moving up and down the board while spinning herself around and moving her body.
v_lrM8LSnXmSw,1418,748,2265, She continues to move and stops to face the camera in the end.
v_LrmtSSUVRaQ,0,2700,107867,An introduction comes onto the screen for a video about casino dealing.
v_LrmtSSUVRaQ,2700,18880,107867, A man explains that they are at a casino dealing school where they will teach people how to deal.
v_LrmtSSUVRaQ,21580,79850,107867, Another man begins to tell and about the basics for casino dealing.
v_LrmtSSUVRaQ,101430,6469,107867,  The video ends with the closing credits shown on the screen.
v_lroya8XhuPs,0,1225,4709,woman is standing talking to the camera holding a microphone and interviewing voleyball players.
v_lroya8XhuPs,424,801,4709, men are standing in a sandy field being interviewed.
v_lroya8XhuPs,1225,3038,4709, men are in sandy field showing he girl how to play beach soccer.
v_lroya8XhuPs,4263,447,4709, woman is sin front of the net talking to the camera.
v_LrputIUn4oY,0,1757,2101,"There are different athletes in the beginning of the video, but then 2 people are shown diving into the water while a huge crowd watches them."
v_LrputIUn4oY,1757,326,2101," In the end, the men's 10m synchro platform is held."
v_lRRBeGRTpdc,0,336,4810,"the word BRENMAR is in the center of the screen going around, then change to the word UNiiQU3 and Hoola Hoop."
v_lRRBeGRTpdc,336,47,4810, three women wearing all black are standing holding a white hoola hoope on her hands.
v_lRRBeGRTpdc,384,48,4810, a man is bending on the floor srronded by hoola hoops.
v_lRRBeGRTpdc,433,23,4810, woman wearing black pants and white shirt starts dancing with a hoola hoop arond his neck.
v_lRRBeGRTpdc,456,2622,4810," second woman with yellow hair starts dancing two people appears and a set of dancing women appears doing tricks with a hoola hoop while the man is watching them, woman with green jacket is singing the song."
v_lRRBeGRTpdc,3079,1732,4810," women appears in a dark room with brilliant hoola hoops dancing and doing tricks, woman with yellow hair keeps dancing alone."
v_LrwBGQ9B0Vg,0,7830,104323,A group of fish swim around in the ocean floor.
v_LrwBGQ9B0Vg,11480,5739,104323, A long yellow fish passes the camera.
v_LrwBGQ9B0Vg,19830,49060,104323, Scuba divers gather on a boat as a man speaks.
v_LrwBGQ9B0Vg,70450,8349,104323, We see several fish and a shark.
v_LrwBGQ9B0Vg,85060,19310,104323," The scuba divers dive, looking at the fish and waving at the camera."
v_lrxLP-R_ILw,0,80950,344437,A girl does a tutorial on how to pack a bag.
v_lrxLP-R_ILw,103340,241119,344437,"  She then gives ballerina tips, especially on how to treat one's feet right."
v_Ls8ha6c0ye8,0,402,5363,a man is driving a car through a window.
v_Ls8ha6c0ye8,455,402,5363, He gets a pass into a park area.
v_Ls8ha6c0ye8,992,4372,5363," He is shown driving, walking, and riding horses as he explores the area."
v_LSCQ1yqocHg,67,41,589,There's a man standing in a kitchen and washing his hands in steel kitchen sink.
v_LSCQ1yqocHg,109,188,589, He takes a pump from the liquid hand soap from the sink counter.
v_LSCQ1yqocHg,298,182,589, He then turns on the water and and washes his hands.
v_LSCQ1yqocHg,480,56,589," After he's done washing, he uses a white hand towel that is lying next to the sink on the counter."
v_lsgB3WU-1r0,0,392,4904,A city skyline appears in front of a large river.
v_lsgB3WU-1r0,564,858,4904, Several businesses are shown from the outside.
v_lsgB3WU-1r0,1471,3433,4904, A fencing match commences inside a building.
v_lsIiSTG2pn4,0,41610,41556,Ladies are playing volley ball outside.
v_lsIiSTG2pn4,22680,4990,41556, A female hits the ball twice.
v_lsIiSTG2pn4,36410,420,41556, A lady touches a teammate's arm.
v_LSkcoamI3gw,120,3202,4026,A man comes outside and starts shoveling the snow with his black shovel and many people drive past while he's doing it.
v_LSkcoamI3gw,3443,584,4026, In the end the camera zooms in to show what is written in the big pile of snow.
v_LSkcoamI3gw,3544,483,4026, The letters create this world known holiday phrase and that is Merry Christmas including the year 2013.
v_LslQvR_4bkk,127,867,5095,A man practice ice hockey throwing a disc with a stick.
v_LslQvR_4bkk,994,1963,5095," Then, the player scores in a game and he is congratulated by teammates."
v_LslQvR_4bkk,2958,1172,5095, Other player talks and talks when score while men plays ice hockey.
v_LslQvR_4bkk,4156,688,5095," A player talks and teams are playing in the ice court, and players score."
v_lsvZBtYMXZM,0,9270,102949,Two people are standing face to face under a spotlight.
v_lsvZBtYMXZM,9270,1030,102949, The man wearing a black and white suit simulates a slap to the woman wearing a dress on the right.
v_lsvZBtYMXZM,10300,20080,102949, A man wearing a black tank top immediately runs into the spotlight to stand between the two and they all begin to dance as the room is lit up to show a large dancing area with people in the audience watching them.
v_lsvZBtYMXZM,25750,4629,102949, The three continue to dance until the man in the black tank top picks the woman up and throws her to the ground and leaves the dance floor.
v_lsvZBtYMXZM,30380,37590,102949, The man in the suit and the woman continue to dance alone.
v_lsvZBtYMXZM,67970,5659,102949," The man in the tank top returns to the dance floor and tries to punch the man in the suit, but the man in the suit dodges the punch and pushes the man in the tank top out of the dance floor."
v_lsvZBtYMXZM,73630,29350,102949, The man in the suit and the woman in the dress continue to dance alone and they end dramatically in a pose with her back on the ground and the man hovering above her.
v_AMU1mHpR6Os,91,1806,3647,A close up of a razor is shown an leads into several clips of dogs getting their cut trimmed.
v_AMU1mHpR6Os,1460,2153,3647, Several tools are shown are then shown on cats and them laying down being pet.
v_AmW-O5MmJHk,0,368,2096,A woman hands a young boy a stick with a little girl grabbing for her attention.
v_AmW-O5MmJHk,389,662,2096, The pinata is lifted and the boy begins swinging at the object.
v_AmW-O5MmJHk,998,1104,2096, The camera pans around people watching while he hits the pinata and a little boy is seen clapping behind him.
v_AnbC-26sAI4,0,976,2710,Several various shots are shown of a large boat traveling along a tough storm.
v_AnbC-26sAI4,949,1762,2710, A man is seen steering the boat through the storm and talking to a camera with the video ending of more shots of the boat.
v_ANB_IQfi9kA,0,198,3960,A man runs past an approaching storm.
v_ANB_IQfi9kA,237,495,3960," Surfers are seen in the water, and people are walking with their surfboards."
v_ANB_IQfi9kA,852,792,3960," A group of women gather, and a praying mantis is seen."
v_ANB_IQfi9kA,1743,2219,3960," Numerous surfers are then shown, going through and over various waves."
v_anfZnOQGPk0,0,718,3055,A young child is seen standing on a stage with others and one begins dancing in the middle.
v_anfZnOQGPk0,703,1620,3055, The young boy then moves in the middle taking turns with others dancing around.
v_anfZnOQGPk0,2002,901,3055, Another man moves to the middle to dance while others watch on the side.
v_anO5Xhewrsw,0,131,1454,A little girl is sitting at a drum set with headphones on.
v_anO5Xhewrsw,174,655,1454," She plays the drums and cymbals, keeping a fast beat."
v_anO5Xhewrsw,909,545,1454, She bangs her head back and forth as she plays.
v_AnPLZtJs7zE,3830,13880,95713,A man is talking to the camera next to a fence.
v_AnPLZtJs7zE,5260,12450,95713, The man is holding a paintbrush.
v_AnPLZtJs7zE,20100,63169,95713, The man dips the paintbrush into a bucket of paint and starts painting the fence.
v_AnPLZtJs7zE,42590,40679,95713, The man moves along the fence painting it.
v_AnPLZtJs7zE,85180,2399,95713, The man finishes painting and steps away from the fence.
v_aNQRlsp5yv8,127,2015,6395,A man and a boy make a sand castle in the beach.
v_aNQRlsp5yv8,1375,1119,6395, People approach to watch the castle and start to make small house next the sand castle.
v_aNQRlsp5yv8,2655,959,6395, A little girl is doing more houses next to the castle.
v_aNQRlsp5yv8,2175,3550,6395, The man digs a hole in the center while the boy help extend the castle.
v_AnRYS02tvRA,0,1837,3194,A man and woman play rock paper scissors.
v_AnRYS02tvRA,1837,79,3194, The woman wins and smiles.
v_AnRYS02tvRA,2397,79,3194, The woman puts a blind fold on.
v_AnRYS02tvRA,2940,31,3194, The woman gives the man a hug.
v_AntmYynwbhQ,0,706,3068,A woman in white shirt is posing with her short hair.
v_AntmYynwbhQ,644,2425,3068," A man in white shirt is cutting the hair of the girl in  a studio with white background, then he braided the back of her hair, then continue to cut and style the girl's hair."
v_ANuV_fDgI54,0,133,6692,We see a red opening screen.
v_ANuV_fDgI54,167,6526,6692, Men pole vault in an outdoor field.
v_ANuV_fDgI54,133,100,6692, A mans's face on the left of the screen moves back and out of the shot.
v_ANuV_fDgI54,5455,1238,6692, The camera angle changes and we continue to watch the men pole vault.
v_Anvhv9FFv1Q,68,3958,6823,A man is seen speaking to the camera and leads into him presenting various objects and sharpening a knife on a board.
v_Anvhv9FFv1Q,2900,3890,6823, The man demonstrates how to properly sharpen the knife using the tools and his hands while continuing to sharpen the knife on the board.
v_An_CpsJkJMM,0,340,836,A toddler wash his hands in the sink.
v_An_CpsJkJMM,340,130,836," Then, the toddler splash water on his face and smile."
v_An_CpsJkJMM,474,365,836," The toddled puts water on his face, and then moves his head."
v_AOBkrb8yYS4,0,1221,2700,A close up of a ball is shown followed by a person hitting the ball in several locations.
v_AOBkrb8yYS4,1153,1560,2700, The man continues to demonstrate how to hit the ball in various angles as well as kneeling on the ground to shoot.
v_AonniE_CsPY,25,92,839,The credits of the clip are shown.
v_AonniE_CsPY,143,454,839, People have their hands on a casino table.
v_AonniE_CsPY,627,214,839, The credits of the video are shown.
v_aOrDnKEJAwQ,0,217,3622,"An ""eesa"" logo is shown on screen."
v_aOrDnKEJAwQ,235,1051,3622, Two men wearing scuba diving gear in an indoor pool talk to the camera.
v_aOrDnKEJAwQ,1286,725,3622, The camera follows one of the men underwater where numerous manmade obstacles are present.
v_aOrDnKEJAwQ,2029,851,3622, Other men dressed like astronauts are underwater with them.
v_aOrDnKEJAwQ,2899,725,3622, The scuba divers wave goodbye and credits roll.
v_AoRk69eieek,0,3330,3329,A man stands by a pole vault rig while a series of vaulters is shown attempting the vault with varying degrees of success.
v_AoRk69eieek,816,49,3329, A group of people wearing white uniforms walk by in the background.
v_AoRk69eieek,2681,299,3329, Two people walk by in the background.
v_aorWXCqqyJs,0,20580,141897,Some people are surfing in rough ocean waves.
v_aorWXCqqyJs,22710,81609,141897," They lay down on their boards, disappearing into the water."
v_aorWXCqqyJs,118510,23420,141897, The girl just rides the surf with her father helping.
v_AoyoL-921Ws,0,19320,72934,A large yard is shown followed by a young child pushing a lawn mower around.
